word_id,root_id,variant,word,lang,norm,polarity,intensity,semantic_role,domain,freq_rank,flags,pos,arousal,dominance,aoa,concreteness,register,ontological,polysemy,pron,syllables,stress,valency,irony_capable,neologism
36865,9,1,grateful,EN,grateful,POSITIVE,MODERATE,EMOTION,GENERAL,1200,0,,,,,,
36866,9,2,grato,PT,grato,POSITIVE,MODERATE,EMOTION,GENERAL,1150,0,,,,,,
36867,9,3,grato,IT,grato,POSITIVE,MODERATE,EMOTION,GENERAL,1180,0,,,,,,
36868,9,4,gratitude,EN,gratitude,POSITIVE,STRONG,EMOTION,GENERAL,1800,0,,,,,,
36869,9,5,gratidão,PT,gratidao,POSITIVE,STRONG,EMOTION,GENERAL,1900,0,,,,,,
36870,9,6,gratitud,ES,gratitud,POSITIVE,STRONG,EMOTION,GENERAL,1950,0,,,,,,
36871,9,7,gracias,ES,gracias,POSITIVE,MODERATE,EMOTION,GENERAL,210,0,,,,,,
36872,9,8,grazie,IT,grazie,POSITIVE,MODERATE,EMOTION,GENERAL,220,0,,,,,,
40961,10,1,terror,EN,terror,NEGATIVE,EXTREME,EMOTION,GENERAL,1500,0,,,,,,
40962,10,2,terror,PT,terror,NEGATIVE,EXTREME,EMOTION,GENERAL,1480,0,,,,,,
40963,10,3,terror,ES,terror,NEGATIVE,EXTREME,EMOTION,GENERAL,1490,0,,,,,,
40964,10,4,terrible,EN,terrible,NEGATIVE,STRONG,EVALUATION,GENERAL,800,0,,,,,,
40965,10,5,terrível,PT,terrivel,NEGATIVE,STRONG,EVALUATION,GENERAL,790,0,,,,,,
40966,10,6,terrible,ES,terrible,NEGATIVE,STRONG,EVALUATION,GENERAL,810,0,,,,,,
40967,10,7,terribile,IT,terribile,NEGATIVE,STRONG,EVALUATION,GENERAL,820,0,,,,,,
40968,10,8,terrify,EN,terrify,NEGATIVE,STRONG,EMOTION,GENERAL,2200,0,,,,,,
40969,10,9,aterrorizar,PT,aterrorizar,NEGATIVE,STRONG,EMOTION,GENERAL,2400,0,,,,,,
45057,11,1,violence,EN,violence,NEGATIVE,EXTREME,EVALUATION,GENERAL,1200,0,,,,,,
45058,11,2,violência,PT,violencia,NEGATIVE,EXTREME,EVALUATION,GENERAL,1150,0,,,,,,
45059,11,3,violencia,ES,violencia,NEGATIVE,EXTREME,EVALUATION,GENERAL,1180,0,,,,,,
45060,11,4,violenza,IT,violenza,NEGATIVE,EXTREME,EVALUATION,GENERAL,1200,0,,,,,,
45061,11,5,violent,EN,violent,NEGATIVE,STRONG,EVALUATION,GENERAL,900,0,,,,,,
45062,11,6,violento,PT,violento,NEGATIVE,STRONG,EVALUATION,GENERAL,880,0,,,,,,
49153,12,1,peace,EN,peace,POSITIVE,STRONG,EVALUATION,GENERAL,420,0,,,,,,
49154,12,2,paz,PT,paz,POSITIVE,STRONG,EVALUATION,GENERAL,400,0,,,,,,
49155,12,3,paz,ES,paz,POSITIVE,STRONG,EVALUATION,GENERAL,410,0,,,,,,
49156,12,4,pace,IT,pace,POSITIVE,STRONG,EVALUATION,GENERAL,420,0,,,,,,
49157,12,5,Frieden,DE,frieden,POSITIVE,STRONG,EVALUATION,GENERAL,440,0,,,,,,
49158,12,6,peaceful,EN,peaceful,POSITIVE,MODERATE,EVALUATION,GENERAL,1100,0,,,,,,
49159,12,7,pacífico,PT,pacifico,POSITIVE,MODERATE,EVALUATION,GENERAL,1080,0,,,,,,
49160,12,8,pacify,EN,pacify,POSITIVE,MODERATE,EVALUATION,GENERAL,2800,0,,,,,,
53249,13,1,just,EN,just,POSITIVE,MODERATE,EVALUATION,LEGAL,600,0,,,,,,
53250,13,2,justo,PT,justo,POSITIVE,MODERATE,EVALUATION,LEGAL,580,0,,,,,,
53251,13,3,justo,ES,justo,POSITIVE,MODERATE,EVALUATION,LEGAL,590,0,,,,,,
53252,13,4,justice,EN,justice,POSITIVE,STRONG,EVALUATION,LEGAL,700,0,,,,,,
53253,13,5,justiça,PT,justica,POSITIVE,STRONG,EVALUATION,LEGAL,680,0,,,,,,
53254,13,6,justicia,ES,justicia,POSITIVE,STRONG,EVALUATION,LEGAL,690,0,,,,,,
53255,13,7,unjust,EN,unjust,NEGATIVE,MODERATE,EVALUATION,LEGAL,1800,0,,,,,,
53256,13,8,injusto,PT,injusto,NEGATIVE,MODERATE,EVALUATION,LEGAL,1750,0,,,,,,
122881,30,1,credit,EN,credit,POSITIVE,MODERATE,EVALUATION,FINANCIAL,500,0,,,,,,
122882,30,2,crédito,PT,credito,POSITIVE,MODERATE,EVALUATION,FINANCIAL,490,0,,,,,,
122883,30,3,crédito,ES,credito,POSITIVE,MODERATE,EVALUATION,FINANCIAL,495,0,,,,,,
122884,30,4,credible,EN,credible,POSITIVE,MODERATE,EVALUATION,GENERAL,1400,0,,,,,,
122885,30,5,crível,PT,crivel,POSITIVE,MODERATE,EVALUATION,GENERAL,1500,0,,,,,,
122886,30,6,incredible,EN,incredible,POSITIVE,EXTREME,EVALUATION,GENERAL,600,0,,,,,,
122887,30,7,incrível,PT,incrivel,POSITIVE,EXTREME,EVALUATION,GENERAL,580,0,,,,,,
122888,30,8,credibility,EN,credibility,POSITIVE,STRONG,EVALUATION,GENERAL,1800,0,,,,,,
122889,30,9,incredulity,EN,incredulity,NEGATIVE,WEAK,COGNITION,GENERAL,4500,0,,,,,,
126977,31,1,excellent,EN,excellent,POSITIVE,STRONG,EVALUATION,GENERAL,550,0,,,,,,
126978,31,2,excelente,PT,excelente,POSITIVE,STRONG,EVALUATION,GENERAL,530,0,,,,,,
126979,31,3,excelente,ES,excelente,POSITIVE,STRONG,EVALUATION,GENERAL,540,0,,,,,,
126980,31,4,eccellente,IT,eccellente,POSITIVE,STRONG,EVALUATION,GENERAL,560,0,,,,,,
126981,31,5,exzellent,DE,exzellent,POSITIVE,STRONG,EVALUATION,GENERAL,600,0,,,,,,
126982,31,6,excellence,EN,excellence,POSITIVE,STRONG,EVALUATION,GENERAL,900,0,,,,,,
126983,31,7,excelência,PT,excelencia,POSITIVE,STRONG,EVALUATION,GENERAL,880,0,,,,,,
139265,34,1,beautiful,EN,beautiful,POSITIVE,STRONG,EVALUATION,GENERAL,280,0,,,,,,
139266,34,2,belo,PT,belo,POSITIVE,STRONG,EVALUATION,GENERAL,270,0,,,,,,
139267,34,3,bello,ES,bello,POSITIVE,STRONG,EVALUATION,GENERAL,275,0,,,,,,
139268,34,4,bello,IT,bello,POSITIVE,STRONG,EVALUATION,GENERAL,278,0,,,,,,
139269,34,5,beauty,EN,beauty,POSITIVE,STRONG,EVALUATION,GENERAL,380,0,,,,,,
139270,34,6,beleza,PT,beleza,POSITIVE,STRONG,EVALUATION,GENERAL,370,0,,,,,,
139271,34,7,belleza,ES,belleza,POSITIVE,STRONG,EVALUATION,GENERAL,375,0,,,,,,
143361,35,1,happy,EN,happy,POSITIVE,MODERATE,EMOTION,GENERAL,150,0,,,,,,
143362,35,2,feliz,PT,feliz,POSITIVE,MODERATE,EMOTION,GENERAL,145,0,,,,,,
143363,35,3,feliz,ES,feliz,POSITIVE,MODERATE,EMOTION,GENERAL,148,0,,,,,,
143364,35,4,felice,IT,felice,POSITIVE,MODERATE,EMOTION,GENERAL,150,0,,,,,,
143365,35,5,happiness,EN,happiness,POSITIVE,MODERATE,EMOTION,GENERAL,480,0,,,,,,
143366,35,6,felicidade,PT,felicidade,POSITIVE,MODERATE,EMOTION,GENERAL,460,0,,,,,,
143367,35,7,felicidad,ES,felicidad,POSITIVE,MODERATE,EMOTION,GENERAL,470,0,,,,,,
143368,35,8,felicity,EN,felicity,POSITIVE,MODERATE,EMOTION,GENERAL,2800,0,,,,,,
151553,37,1,anger,EN,anger,NEGATIVE,STRONG,EMOTION,GENERAL,420,0,,,,,,
151554,37,2,ira,PT,ira,NEGATIVE,STRONG,EMOTION,GENERAL,800,0,,,,,,
151555,37,3,ira,ES,ira,NEGATIVE,STRONG,EMOTION,GENERAL,810,0,,,,,,
151556,37,4,ira,IT,ira,NEGATIVE,STRONG,EMOTION,GENERAL,820,0,,,,,,
151557,37,5,angry,EN,angry,NEGATIVE,MODERATE,EMOTION,GENERAL,380,0,,,,,,
151558,37,6,irado,PT,irado,NEGATIVE,MODERATE,EMOTION,GENERAL,1200,0,,,,,,
151559,37,7,irate,EN,irate,NEGATIVE,STRONG,EMOTION,GENERAL,2800,0,,,,,,
155649,38,1,pain,EN,pain,NEGATIVE,STRONG,EMOTION,MEDICAL,380,0,,,,,,
155650,38,2,dor,PT,dor,NEGATIVE,STRONG,EMOTION,MEDICAL,370,0,,,,,,
155651,38,3,dolor,ES,dolor,NEGATIVE,STRONG,EMOTION,MEDICAL,375,0,,,,,,
155652,38,4,dolore,IT,dolore,NEGATIVE,STRONG,EMOTION,MEDICAL,380,0,,,,,,
155653,38,5,doloroso,PT,doloroso,NEGATIVE,STRONG,EVALUATION,MEDICAL,1800,0,,,,,,
155654,38,6,dolorous,EN,dolorous,NEGATIVE,STRONG,EMOTION,GENERAL,4200,0,,,,,,
159745,39,1,hope,EN,hope,POSITIVE,MODERATE,EMOTION,GENERAL,380,0,,,,,,
159746,39,2,esperança,PT,esperanca,POSITIVE,MODERATE,EMOTION,GENERAL,360,0,,,,,,
159747,39,3,esperanza,ES,esperanza,POSITIVE,MODERATE,EMOTION,GENERAL,365,0,,,,,,
159748,39,4,speranza,IT,speranza,POSITIVE,MODERATE,EMOTION,GENERAL,370,0,,,,,,
159749,39,5,hopeful,EN,hopeful,POSITIVE,MODERATE,EMOTION,GENERAL,1400,0,,,,,,
159750,39,6,esperançoso,PT,esperancoso,POSITIVE,MODERATE,EMOTION,GENERAL,1500,0,,,,,,
163841,40,1,fear,EN,fear,NEGATIVE,STRONG,EMOTION,GENERAL,380,0,,,,,,
163842,40,2,medo,PT,medo,NEGATIVE,STRONG,EMOTION,GENERAL,360,0,,,,,,
163843,40,3,miedo,ES,miedo,NEGATIVE,STRONG,EMOTION,GENERAL,370,0,,,,,,
163844,40,4,paura,IT,paura,NEGATIVE,STRONG,EMOTION,GENERAL,380,0,,,,,,
163845,40,5,Angst,DE,angst,NEGATIVE,STRONG,EMOTION,GENERAL,390,0,,,,,,
163846,40,6,timid,EN,timid,NEGATIVE,WEAK,EVALUATION,GENERAL,2200,0,,,,,,
163847,40,7,tímido,PT,timido,NEGATIVE,WEAK,EVALUATION,GENERAL,2100,0,,,,,,
172033,42,1,new,EN,new,NEUTRAL,NONE,EVALUATION,GENERAL,40,0,,,,,,
172034,42,2,novo,PT,novo,NEUTRAL,NONE,EVALUATION,GENERAL,38,0,,,,,,
172035,42,3,nuevo,ES,nuevo,NEUTRAL,NONE,EVALUATION,GENERAL,39,0,,,,,,
172036,42,4,nuovo,IT,nuovo,NEUTRAL,NONE,EVALUATION,GENERAL,40,0,,,,,,
172037,42,5,neu,DE,neu,NEUTRAL,NONE,EVALUATION,GENERAL,42,0,,,,,,
172038,42,6,novel,EN,novel,POSITIVE,WEAK,EVALUATION,GENERAL,1200,0,,,,,,
172039,42,7,novidade,PT,novidade,NEUTRAL,NONE,EVALUATION,GENERAL,1100,0,,,,,,
172040,42,8,innovation,EN,innovation,POSITIVE,MODERATE,EVALUATION,TECHNICAL,600,0,,,,,,
172041,42,9,inovação,PT,inovacao,POSITIVE,MODERATE,EVALUATION,TECHNICAL,580,0,,,,,,
176129,43,1,life,EN,life,POSITIVE,STRONG,EVALUATION,GENERAL,70,0,,,,,,
176130,43,2,vida,PT,vida,POSITIVE,STRONG,EVALUATION,GENERAL,65,0,,,,,,
176131,43,3,vida,ES,vida,POSITIVE,STRONG,EVALUATION,GENERAL,68,0,,,,,,
176132,43,4,vita,IT,vita,POSITIVE,STRONG,EVALUATION,GENERAL,70,0,,,,,,
176133,43,5,vital,EN,vital,POSITIVE,MODERATE,EVALUATION,MEDICAL,800,0,,,,,,
176134,43,6,vital,PT,vital,POSITIVE,MODERATE,EVALUATION,MEDICAL,780,0,,,,,,
180225,44,1,death,EN,death,NEGATIVE,STRONG,EVALUATION,GENERAL,280,0,,,,,,
180226,44,2,morte,PT,morte,NEGATIVE,STRONG,EVALUATION,GENERAL,270,0,,,,,,
180227,44,3,muerte,ES,muerte,NEGATIVE,STRONG,EVALUATION,GENERAL,275,0,,,,,,
180228,44,4,morte,IT,morte,NEGATIVE,STRONG,EVALUATION,GENERAL,280,0,,,,,,
180229,44,5,mortal,EN,mortal,NEGATIVE,MODERATE,EVALUATION,GENERAL,1200,0,,,,,,
180230,44,6,mortal,PT,mortal,NEGATIVE,MODERATE,EVALUATION,GENERAL,1180,0,,,,,,
180231,44,7,immortal,EN,immortal,POSITIVE,STRONG,EVALUATION,GENERAL,1600,0,,,,,,
180232,44,8,imortal,PT,imortal,POSITIVE,STRONG,EVALUATION,GENERAL,1580,0,,,,,,
184321,45,1,praise,EN,praise,POSITIVE,MODERATE,EVALUATION,GENERAL,1200,0,,,,,,
184322,45,2,louvor,PT,louvor,POSITIVE,MODERATE,EVALUATION,GENERAL,1800,0,,,,,,
184323,45,3,laud,EN,laud,POSITIVE,WEAK,EVALUATION,GENERAL,4200,0,,,,,,
184324,45,4,laudable,EN,laudable,POSITIVE,MODERATE,EVALUATION,GENERAL,3800,0,,,,,,
184325,45,5,louvável,PT,louvavel,POSITIVE,MODERATE,EVALUATION,GENERAL,4000,0,,,,,,
204801,50,1,great,EN,great,POSITIVE,STRONG,EVALUATION,GENERAL,90,0,,,,,,
204802,50,2,grande,PT,grande,POSITIVE,STRONG,EVALUATION,GENERAL,85,0,,,,,,
204803,50,3,grande,ES,grande,POSITIVE,STRONG,EVALUATION,GENERAL,87,0,,,,,,
204804,50,4,grande,IT,grande,POSITIVE,STRONG,EVALUATION,GENERAL,88,0,,,,,,
204805,50,5,magnificent,EN,magnificent,POSITIVE,EXTREME,EVALUATION,GENERAL,1800,0,,,,,,
204806,50,6,magnífico,PT,magnifico,POSITIVE,EXTREME,EVALUATION,GENERAL,1750,0,,,,,,
204807,50,7,magnifique,FR,magnifique,POSITIVE,EXTREME,EVALUATION,GENERAL,1800,0,,,,,,
229377,56,1,good,EN,good,POSITIVE,MODERATE,EVALUATION,GENERAL,50,0,,,,,,
229378,56,2,gut,DE,gut,POSITIVE,MODERATE,EVALUATION,GENERAL,55,0,,,,,,
229379,56,3,goede,NL,goede,POSITIVE,MODERATE,EVALUATION,GENERAL,60,0,,,,,,
233473,57,1,love,EN,love,POSITIVE,STRONG,EMOTION,GENERAL,80,0,,,,,,
233474,57,2,Liebe,DE,liebe,POSITIVE,STRONG,EMOTION,GENERAL,85,0,,,,,,
233475,57,3,lief,NL,lief,POSITIVE,MODERATE,EMOTION,GENERAL,900,0,,,,,,
249857,61,1,not,EN,not,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,5,0,,,,,,
249858,61,2,não,PT,nao,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,3,0,,,,,,
249859,61,3,no,ES,no,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,4,0,,,,,,
249860,61,4,non,IT,non,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,6,0,,,,,,
249861,61,5,nicht,DE,nicht,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,7,0,,,,,,
249862,61,6,non,FR,non,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,6,0,,,,,,
249863,61,7,never,EN,never,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,120,0,,,,,,
249864,61,8,nunca,PT,nunca,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,110,0,,,,,,
249865,61,9,jamais,FR,jamais,NEUTRAL,NONE,NEGATION_MARKER,GENERAL,130,0,,,,,,
253953,62,1,very,EN,very,NEUTRAL,NONE,INTENSIFIER,GENERAL,15,0,,,,,,
253954,62,2,muito,PT,muito,NEUTRAL,NONE,INTENSIFIER,GENERAL,12,0,,,,,,
253955,62,3,muy,ES,muy,NEUTRAL,NONE,INTENSIFIER,GENERAL,14,0,,,,,,
253956,62,4,sehr,DE,sehr,NEUTRAL,NONE,INTENSIFIER,GENERAL,16,0,,,,,,
253957,62,5,molto,IT,molto,NEUTRAL,NONE,INTENSIFIER,GENERAL,17,0,,,,,,
253958,62,6,extremely,EN,extremely,NEUTRAL,NONE,INTENSIFIER,GENERAL,380,0,,,,,,
253959,62,7,absolutely,EN,absolutely,NEUTRAL,NONE,INTENSIFIER,GENERAL,400,0,,,,,,
253960,62,8,incredibly,EN,incredibly,NEUTRAL,NONE,INTENSIFIER,GENERAL,420,0,,,,,,
253961,62,9,demais,PT,demais,NEUTRAL,NONE,INTENSIFIER,GENERAL,350,0,,,,,,
258049,63,1,and,EN,and,NEUTRAL,NONE,CONNECTOR,GENERAL,1,0,,,,,,
258050,63,2,e,PT,e,NEUTRAL,NONE,CONNECTOR,GENERAL,1,0,,,,,,
258051,63,3,y,ES,y,NEUTRAL,NONE,CONNECTOR,GENERAL,1,0,,,,,,
258052,63,4,but,EN,but,NEUTRAL,NONE,CONNECTOR,GENERAL,8,0,,,,,,
258053,63,5,mas,PT,mas,NEUTRAL,NONE,CONNECTOR,GENERAL,8,0,,,,,,
258054,63,6,however,EN,however,NEUTRAL,NONE,CONNECTOR,GENERAL,90,0,,,,,,
258055,63,7,oder,DE,oder,NEUTRAL,NONE,CONNECTOR,GENERAL,20,0,,,,,,
262145,64,1,if,EN,if,NEUTRAL,NONE,CONNECTOR,GENERAL,3,0,,,,,,
262146,64,2,se,PT,se,NEUTRAL,NONE,CONNECTOR,GENERAL,3,0,,,,,,
262147,64,3,si,ES,si,NEUTRAL,NONE,CONNECTOR,GENERAL,3,0,,,,,,
262148,64,4,si,IT,si,NEUTRAL,NONE,CONNECTOR,GENERAL,3,0,,,,,,
262149,64,5,wenn,DE,wenn,NEUTRAL,NONE,CONNECTOR,GENERAL,4,0,,,,,,
262150,64,6,als,NL,als,NEUTRAL,NONE,CONNECTOR,GENERAL,5,0,,,,,,
262151,64,7,si,FR,si,NEUTRAL,NONE,CONNECTOR,GENERAL,3,0,,,,,,
266241,65,1,because,EN,because,NEUTRAL,NONE,CAUSATION,GENERAL,15,0,,,,,,
266242,65,2,porque,PT,porque,NEUTRAL,NONE,CAUSATION,GENERAL,14,0,,,,,,
266243,65,3,porque,ES,porque,NEUTRAL,NONE,CAUSATION,GENERAL,14,0,,,,,,
266244,65,4,perche,IT,perche,NEUTRAL,NONE,CAUSATION,GENERAL,16,0,,,,,,
266245,65,5,weil,DE,weil,NEUTRAL,NONE,CAUSATION,GENERAL,17,0,,,,,,
266246,65,6,parce,FR,parce,NEUTRAL,NONE,CAUSATION,GENERAL,18,0,,,,,,
266247,65,7,omdat,NL,omdat,NEUTRAL,NONE,CAUSATION,GENERAL,20,0,,,,,,
270337,66,1,although,EN,although,NEUTRAL,NONE,CONNECTOR,GENERAL,180,0,,,,,,
270338,66,2,embora,PT,embora,NEUTRAL,NONE,CONNECTOR,GENERAL,160,0,,,,,,
270339,66,3,aunque,ES,aunque,NEUTRAL,NONE,CONNECTOR,GENERAL,165,0,,,,,,
270340,66,4,sebbene,IT,sebbene,NEUTRAL,NONE,CONNECTOR,GENERAL,320,0,,,,,,
270341,66,5,obwohl,DE,obwohl,NEUTRAL,NONE,CONNECTOR,GENERAL,200,0,,,,,,
270342,66,6,bien,FR,bien,NEUTRAL,NONE,CONNECTOR,GENERAL,190,0,,,,,,
270343,66,7,hoewel,NL,hoewel,NEUTRAL,NONE,CONNECTOR,GENERAL,240,0,,,,,,
274433,67,1,therefore,EN,therefore,NEUTRAL,NONE,CONNECTOR,GENERAL,350,0,,,,,,
274434,67,2,portanto,PT,portanto,NEUTRAL,NONE,CONNECTOR,GENERAL,320,0,,,,,,
274435,67,3,entonces,ES,entonces,NEUTRAL,NONE,CONNECTOR,GENERAL,300,0,,,,,,
